complex_name,status,completion_date,avg_price,industry_type,management,land_size,complex_group,website_url
포항블루밸리국가산업단지,분양중,-,203360,"철강부품(제1차금속,금속가공제품,기타발전업),에너지/IT(전자부품·컴퓨터·영상·음향및통신장비,전기장비),기계부품(의료·정밀·광학기기및시계), 자동차부품(자동차 및 트레일러), 선박부품(기타운송장비), 종합소재부품(비금속광물_소분류 시멘트,석회,플라스터및그제품 제외,제1차금속,금속가공,전자부품·컴퓨터·영상·음향 및 통신장비,의료·정밀·광학기기및시계,전기장비,기타기계및장비,자동차및트레일러,기타운송장비,기타제품), 철강/화학(제1차금속,산업용가스)",한국산업단지공단,6078938,국가,https://namu.wiki/w/%ED%8F%AC%ED%95%AD%EB%B8%94%EB%A3%A8%EB%B0%B8%EB%A6%AC%EA%B5%AD%EA%B0%80%EC%82%B0%EC%97%85%EB%8B%A8%EC%A7%80
포항영일만2일반산업단지,분양중,2011-03-31,176630,"기타운송장비, 1차금속, 금속가공제품, 전자부품·컴퓨터·영상·음향 및 통신장비, 기타기계및장비(*입주대상 고시문참조) 제조업, 태양력발전업(*건축물 지붕 위 설치에 한함), 부동산임대업(*입주대상 고시문참조)",경북_포항시,719801,일반,https://www.kyongbuk.co.kr/news/articleView.html?idxno=538721
포항영일만3일반산업단지,분양중,2012-08-30,222821,"제조업(제한업종외 허용), 연구개발업, 전기·가·스·증기 및 공기조절공급업 *제한업종 고시문 참조",경북_포항시,194683,일반,https://www.eum.go.kr/web/gs/gv/gvGosiDet.jsp?seq=580905
포항영일만4일반산업단지,분양중,-,257125,"화학물질 및 화학제품, 의료용물질 및 의약품, 비금속광물제품, 1차금속, 전자부품·컴퓨터·영상·음향 및 통신장비, 의료·정밀·광학기기 및 시계, 금속가공제품, 전기장비, 기타기계및장비, 자동차 및 트레일러, 기타운송장비 제조업, 연구시설용지 *복합용지 입주업종 고시문 참조",경북_포항시,2589562,일반,https://www1.pohang.go.kr/economy/contents.do?mid=0302040000
포항영일만일반산업단지,분양중,2015-06-30,173717,"식료품, 비금속 광물제품, 제1차금속,금속가공제품, 전기장비, 기타 기계 및 장비 제조업, 전기·가스·증기 및 공기조절 공급업 중 태양에너지 발전업(입주기업 건축물 지붕 위 설치에 한함), 부동산임대업(산업용지 또는 공장 등을 임대하는 경우에 한함)",경북_포항시,963264,일반,https://www1.pohang.go.kr/economy/contents.do?mid=0302040000
한국수출산업(부평)국가산업단지,분양완료,1969-10-31,3328,"전기전자, 기계, 석유화학, 기타 제조업 등 *자세한내용 고시문 참조",한국산업단지공단,609361,국가,https://ko.wikipedia.org/wiki/%EB%B6%80%ED%8F%89_%EA%B3%B5%EC%97%85%EC%A7%80%EA%B5%AC
한국수출산업(주안)국가산업단지,분양완료,1974-11-05,3328,"기계, 전기전자, 석유화학, 운송장비, 목재종이, 기타 제조업 등 *자세한내용 고시문 참조",한국산업단지공단,1176829,국가,https://blog.naver.com/kenjisama/223124077517
함안대산대사일반산업단지,분양완료,2015-04-30,233766,"목재 및 나무제품 제조업(C16), 펄프, 종이 및 종이제품 제조업(C17), 고무제품 및 플라스틱 제조업(C22), 금속가공제품 제조업(C25), 의료·정밀·광학기기 및 시계 제조업(C27), 전기장비 제조업(C28), 기타 기계 및 장비 제조업(C29), 기타 운송장비 제조업(C31), 태양력발전업(D35114 ※건축물 지붕에 발전 설비를 설치하는 경우에 한함)",경남_함안군,294099,일반,https://blog.naver.com/ehdusdlqslek/223517935839
함안법수강주일반산업단지,분양완료,2015-09-10,250360,"코크스·연탄및석유정제품제조업(C19),고무및플라스틱제품제조업(C22),,1차금속제조업(C24),금속가공제품제조업(C25),기타기계및장비제조업(C29),자동차및트레일러제조업(C30),전기·가스·증기 및 공기조절공급업 중 태양력발전업(D35114),부동산임대업(L6811)",경남_함안군,135738,일반,https://terms.naver.com/entry.naver?docId=6032386&cid=43667&categoryId=43667
함안법수우거일반산업단지,분양완료,2013-09-17,220715,"금속가공제품 제조업(C25), 기타 기계 및 장비 제조업(C29), 기타 운송장비 제조업(C31), 전기·가스·증기및공기조절공급업 중 태양력발전업(D35114)",경남_함안군,124037,일반,https://www.news1.kr/articles/5182408
함안사내일반산업단지,분양중,-,259671,"비금속광물제품 제조업(C23), 1차금속 제조업(C24), 금속가공제품 제조업(C25), 기타 발전업(D35119)",경남_함안군,139617,일반,https://blog.naver.com/developsite/222895963287
함안일반산업단지,분양완료,2016-01-14,257130,"식료품 제조업(C10), 화학물질 및 화학제품 제조업(C20), 1차 금속 제조업(C24), 금속가공제품 제조업(C25), 기타 기계 및 장비 제조업(C29), 자동차 및 트레일러 제조업(C30),창고 및 운송관련 서비스업(H52),태양력발전업(D35114),부동산임대업(L6811)",경남_함안군,1780324,일반,http://www.hamangic.co.kr/
함안장지일반산업단지,분양완료,2016-12-30,0,"기타 기계 및 장비 제조업(C29), 기타 운송장비 제조업(C29), 태양력발전업(D35114) *자세한내용 고시문 참조",경남_함안군,291989,일반,http://www.eum.go.kr/web/ac/DownloadBig.jsp?isGosi=Y&filename=2012_%C7%D4%BE%C8%B1%BA_%C1%A62012-99%C8%A3_%B0%ED%BD%C3.pdf&filepath=%2F2019%2F12%2F31%2F317000%2F317311
함양일반산업단지,분양중,2017-02-23,157000,"화학 및 화학물질 제조업(C20),비금속광물제품 제조업(C23),금속가공제품 제조업(C25),기타 기계 및 장비 제조업(C29),자동차 및 트레일러 제조업(C30),기타 운송장비 제조업(C31),창고 및 운송관련 서비스업(H52),부동산 임대업(L6811), 태양력발전업(D35114)",경남_함양군,738361,일반,https://terms.naver.com/entry.naver?docId=5870146&cid=66065&categoryId=66143
함평동함평일반산업단지,분양중,2015-12-31,111925,"식료품,가죽·가방및신발,목재및나무제품,펄프·종이및종이제품,화학물질및화학제품,고무및플라스틱,비금속광물,1차금속,금속가공제품,전자부품·컴퓨터·영상·음향 및 통신장비,의료·정밀·광학기기및시계,전기장비,기타기계및장비,자동차및트레일러,기타운송장비 제조업, 인쇄및기록메체복제업, 전기·가스·증기 및 공기 조절 공급업(단 태양력발전업 중 주요유치업종 및 지원시설 입주업체의 건축물지붕에 한함), 부동산업(비주거용 건물 임대업 한함), *제한업종 고시문 참조",전남_함평군,738773,일반,http://www.mdilbo.com/detail/GQFJv6/441310
홍성일반산업단지,분양중,2014-08-13,151250,"화학물질 및 화학제품, 고무제품 및 플라스틱제품, 비금속광물제품,1차금속, 금속가공제품, 전자부품, 컴퓨터, 영상, 음향 및 통신장비, 전기장비, 기타기계 및 장비, 자동차 및 트레일러 제조업, 태양력발전업, 연구개발업",충남_홍성군,1134669,일반,https://www.dailycc.net/news/articleView.html?idxno=210464
홍천북방일반산업단지,분양완료,2005-07-27,32900,맥주제조업,강원_홍천군,525073,일반,https://www.hongcheon.go.kr/www/contents.do?key=508
화성 영진바이오 일반산업단지,분양완료,2021-02-23,0,"의료용 물질 및 의약품 제조업, 식료품 제조업",경기_화성시,45023,일반,http://www.consumernews.co.kr/news/articleView.html?idxno=622405
화성 팔탄(한미약품) 일반산업단지,분양완료,2021-12-02,0,의료용 물질 및 의약품 제조업,경기_화성시,80693,일반,https://terms.naver.com/entry.naver?docId=6670884&cid=70213&categoryId=70291
화성동탄일반산업단지,분양완료,2015-06-30,825671,"식료품, 의료용 물질 및 의약품, 고무제품 및 플라스틱제품, 금속가공제품(기계 및 가구 제외), 기타기계 및 장비, 전자부품·컴퓨터·영상·음향 및 통신장비, 의료·정밀·광학기기및시계, 전기장비, 자동차 및 트레일러 제조업 등",화성도시공사,1974128,일반,https://terms.naver.com/entry.naver?docId=6670925&cid=70213&categoryId=70291
화성마도일반산업단지,분양완료,2006-04-28,271040,"조립금속제조업, 기타기계 및 장비제조업, 전자부품·영상·음향 및 통신장비제조업, 제1차금속산업, 자동차 및 트레일러제조업",화성도시공사,928899,일반,https://terms.naver.com/entry.naver?docId=6670924&cid=70213&categoryId=70291
화성바이오밸리일반산업단지,분양완료,2017-04-28,461276,"식료품,음료,펄프·종이및종이제품,고무및플라스틱,화학물질및화학제품,의료용물질및의약품,의료·정밀·광학기기및시계,1차금속,금속가공제품,전자부품·컴퓨터·영상·음향및통신장비,전기장비,기타기계및장비,자동차및트레일러,기타운송장비,기타직물제품 제조업, 창고및운송관련서비스업",화성도시공사,1739822,일반,https://terms.naver.com/entry.naver?docId=6670883&cid=70213&categoryId=70291
화성발안일반산업단지,분양완료,2006-12-26,162442,"조립금속, 기계및장비, 컴퓨터·사무용기기, 전기기계·전기변환장치, 전자부품·영상·음향·통신장비, 의료·정밀·광학기기및시계, 의약품, 가구 제조업, 전기·가스·증기 및 공기조절공급업, 정보처리, 전문·과학·기술서비스업, 연구개발업",화성도시공사,1839046,일반,https://terms.naver.com/entry.naver?docId=6670921&cid=70213&categoryId=70291
화성송산테크노파크일반산업단지,분양완료,2021-07-15,391000,"고무제품 및 플라스틱제품,금속가공제품,전기장비,기타 기계 및 장비,펄프·종이 및 종이제품,1차금속,가구 제조업",화성도시공사,528609,일반,https://terms.naver.com/entry.naver?docId=6670878&cid=70213&categoryId=70291
화성일반산업단지,분양완료,-,80000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기_화성시,963386,일반,https://terms.naver.com/entry.naver?docId=6670881&cid=70213&categoryId=70291
화성전곡해양일반산업단지,분양중,2016-08-05,477012,"식료품,섬유제품,종이,화학,고무및플라스틱,비금속광물,1차금속,금속가공제품,전자부품·영상·음향 및 통신장비,의료·정밀·광학기기 및 시계,전기장비,기타기계 및 장비,자동차 및 트레일러,기타운송장비,가구,목재및나무제품 제조업,창고 및 운송관련 서비스업,인쇄 및 기록매체복제업",화성도시공사,1617022,일반,https://terms.naver.com/entry.naver?docId=6670885&cid=70213&categoryId=70291
화성정남일반산업단지,분양완료,-,741125,"식료품,화학물질및화학제품,고무및플라스틱,금속가공,전자부품·컴퓨터·영상·음향 및 통신장비,의료·정밀·광학기기 및 시계, 전기장비, 기타기계 및 장비, 자동차 및 트레일러 제조업, 전기조절공급업,창고및운송관련섭스업(물류단지제외)",화성도시공사,569389,일반,https://terms.naver.com/entry.naver?docId=6670880&cid=70213&categoryId=70291
화성주곡일반산업단지,분양완료,-,0,"식료품,섬유제품(기타직물제조업 한함),펄프·종이및종이제품,기타인쇄,고무제품및플라스틱,1차금속,금속가공제품,전자부품·컴퓨터·영상·음향및통신장비,전기장비,기타기계및장비,자동차및트레일러,기타제품 제조업, 창고 및 운송관련 서비스업",화성도시공사,199939,일반,https://terms.naver.com/entry.naver?docId=6670879&cid=70213&categoryId=70291
화성향남제약일반산업단지,분양완료,1985-05-14,44000,의약품 및 의약품 관련업,화성도시공사,648214,일반,https://terms.naver.com/entry.naver?docId=6670887&cid=70213&categoryId=70291
화성화남일반산업단지,분양완료,-,0,조립금속구조재 제조업,화성도시공사,149410,일반,https://terms.naver.com/entry.naver?docId=6670886&cid=70213&categoryId=70291
화순지방산업단지,분양중,2011-12-21,117540,"건강기능식품 제조업, 기타 비알콜음료 제조업, 기초의약물 및 생물학적업 제제 제조업, 의약품 제조업, 의료용물질 및 기타 의약 관련 제품 제조업, 의료용기기 제조업, 안경·사진장비 및 기타 광학기기 제조업, 자연과학 및 공학 연구개발업, 기타 과학기술서비스업, 부동산업, 전기·가스·증기 및 공기조절공급업 중 태양력발전업",전남_화순군,754578,일반,https://www.mediawatch.kr/news/article.html?no=22565
횡성우천일반산업단지,분양중,2017-07-05,131250,"식료품,음료,섬유제품,화학물질 및 화학제품,의료용물질 및 의약품,고무 및 플라스틱,1차금속,의료·정밀·광학기기 및 시계,전기장비,자동차 및 트레일러 제조업, 인쇄 및 기록매체 복제업, 전기·가스·증기 및 공기조절 공급업",강원_횡성군,755819,일반,https://www.kwnews.co.kr/page/view/2024063008353829111
